Time Series 1 = CellDef_1.Attractant (Concentration),,,,,,,,,,
Time,Time Series 1,Time Series 1,Time Series 1,Time Series 1,Time Series 1,Time Series 2,Time Series 2,Time Series 2,Time Series 2,Time Series 2
91.5,0.03,0.08,0.09,0.02,0.96,0.05,0.05,0.05,0.05,0.05
91.55,0.03,0.08,0.09,0.02,0.96,0.05,0.05,0.05,0.05,0.05
91.6,0.03,0.08,0.09,0.02,0.96,0.05,0.05,0.05,0.05,0.05
91.65,0.03,0.08,0.09,0.02,0.96,0.05,0.05,0.05,0.05,0.05
91.7,0.03,0.08,0.09,0.02,0.96,0.05,0.05,0.05,0.05,0.05
91.75,0.03,0.08,0.09,0.02,0.97,0.05,0.05,0.05,0.05,0.05
91.8,0.03,0.08,0.1,0.02,0.97,0.05,0.05,0.05,0.05,0.05
91.85,0.03,0.08,0.1,0.02,0.97,0.05,0.05,0.05,0.05,0.05
91.9,0.03,0.08,0.1,0.02,0.97,0.05,0.05,0.05,0.05,0.05
91.95,0.03,0.08,0.1,0.02,0.97,0.05,0.05,0.05,0.05,0.05
92,0.03,0.08,0.1,0.02,0.97,0.05,0.05,0.05,0.05,0.05
92.05,0.03,0.08,0.1,0.02,0.97,0.05,0.05,0.05,0.05,0.05
92.1,0.03,0.09,0.1,0.02,0.97,0.05,0.05,0.05,0.05,0.05
92.15,0.03,0.09,0.1,0.02,0.97,0.05,0.05,0.05,0.05,0.05
92.2,0.03,0.09,0.1,0.02,0.98,0.05,0.05,0.05,0.05,0.05
92.25,0.03,0.09,0.1,0.02,0.98,0.05,0.05,0.05,0.05,0.05
92.3,0.03,0.09,0.1,0.02,0.98,0.05,0.05,0.05,0.05,0.05
92.35,0.03,0.09,0.1,0.02,0.98,0.05,0.05,0.05,0.05,0.05
92.4,0.03,0.09,0.1,0.02,0.98,0.05,0.05,0.05,0.05,0.05
92.45,0.03,0.09,0.11,0.02,0.98,0.05,0.05,0.05,0.05,0.05
92.5,0.03,0.09,0.11,0.02,0.98,0.05,0.05,0.05,0.05,0.05
92.55,0.03,0.09,0.11,0.02,0.98,0.05,0.05,0.05,0.05,0.05
92.6,0.03,0.09,0.11,0.02,0.99,0.05,0.05,0.05,0.05,0.05
92.65,0.03,0.09,0.11,0.02,0.99,0.05,0.05,0.05,0.05,0.05
92.7,0.03,0.09,0.11,0.02,0.99,0.05,0.05,0.05,0.05,0.05
92.75,0.03,0.1,0.11,0.02,0.99,0.05,0.05,0.05,0.05,0.05
92.8,0.03,0.1,0.11,0.02,0.99,0.05,0.05,0.05,0.05,0.05
92.85,0.03,0.1,0.11,0.02,0.99,0.05,0.05,0.05,0.05,0.05
92.9,0.03,0.1,0.11,0.02,0.99,0.05,0.05,0.05,0.05,0.05
92.95,0.03,0.1,0.11,0.02,0.99,0.05,0.05,0.05,0.05,0.05
93,0.03,0.1,0.11,0.02,0.99,0.05,0.05,0.05,0.05,0.05
93.05,0.03,0.1,0.11,0.02,1,0.05,0.05,0.05,0.05,0.05
93.1,0.03,0.1,0.11,0.02,1,0.05,0.05,0.05,0.05,0.05
93.15,0.03,0.1,0.12,0.02,1,0.05,0.05,0.05,0.05,0.05
93.2,0.03,0.1,0.12,0.02,1,0.05,0.05,0.05,0.05,0.05
93.25,0.03,0.1,0.12,0.02,1,0.05,0.05,0.05,0.05,0.05
93.3,0.03,0.1,0.12,0.02,1,0.05,0.05,0.05,0.05,0.05
93.35,0.03,0.1,0.12,0.02,1,0.05,0.05,0.05,0.05,0.05
93.4,0.03,0.1,0.12,0.02,1,0.05,0.05,0.05,0.05,0.05
93.45,0.03,0.11,0.12,0.02,1.01,0.05,0.05,0.05,0.05,0.05
93.5,0.03,0.11,0.12,0.02,1.01,0.05,0.05,0.05,0.05,0.05
93.55,0.03,0.11,0.12,0.02,1.01,0.05,0.05,0.05,0.05,0.05
93.6,0.03,0.11,0.12,0.02,1.01,0.05,0.05,0.05,0.05,0.05
93.65,0.03,0.11,0.12,0.02,1.01,0.05,0.05,0.05,0.05,0.05
93.7,0.03,0.11,0.12,0.02,1.01,0.05,0.05,0.05,0.05,0.05
93.75,0.03,0.11,0.12,0.02,1.01,0.05,0.05,0.05,0.05,0.05
93.8,0.03,0.11,0.12,0.02,1.01,0.05,0.05,0.05,0.05,0.05
93.85,0.03,0.11,0.13,0.02,1.01,0.05,0.05,0.05,0.05,0.05
93.9,0.03,0.11,0.13,0.02,1.02,0.05,0.05,0.05,0.05,0.05
93.95,0.03,0.11,0.13,0.02,1.02,0.05,0.05,0.05,0.05,0.05
94,0.03,0.11,0.13,0.02,1.02,0.05,0.05,0.05,0.05,0.05
94.05,0.03,0.11,0.13,0.02,1.02,0.05,0.05,0.05,0.05,0.05
94.1,0.03,0.11,0.13,0.02,1.02,0.05,0.05,0.05,0.05,0.05
94.15,0.03,0.12,0.13,0.02,1.02,0.05,0.05,0.05,0.05,0.05
94.2,0.03,0.12,0.13,0.02,1.02,0.05,0.05,0.05,0.05,0.05
94.25,0.03,0.12,0.13,0.02,1.02,0.05,0.05,0.05,0.05,0.05
94.3,0.03,0.12,0.13,0.02,1.02,0.05,0.05,0.05,0.05,0.05
94.35,0.03,0.12,0.13,0.02,1.03,0.05,0.05,0.05,0.05,0.05
94.4,0.03,0.12,0.13,0.02,1.03,0.05,0.05,0.05,0.05,0.05
94.45,0.03,0.12,0.13,0.02,1.03,0.05,0.05,0.05,0.05,0.05
94.5,0.03,0.12,0.13,0.02,1.03,0.05,0.05,0.05,0.05,0.05
94.55,0.03,0.12,0.13,0.02,1.03,0.05,0.05,0.05,0.05,0.05
94.6,0.03,0.12,0.14,0.02,1.03,0.05,0.05,0.05,0.05,0.05
94.65,0.03,0.12,0.14,0.02,1.03,0.05,0.05,0.05,0.05,0.05
94.7,0.03,0.12,0.14,0.02,1.03,0.05,0.05,0.05,0.05,0.05
94.75,0.03,0.12,0.14,0.02,1.03,0.05,0.05,0.05,0.05,0.05
94.8,0.03,0.12,0.14,0.02,1.03,0.05,0.05,0.05,0.05,0.05
94.85,0.03,0.12,0.14,0.02,1.04,0.05,0.05,0.05,0.05,0.05
94.9,0.03,0.13,0.14,0.02,1.04,0.05,0.05,0.05,0.05,0.05
94.95,0.03,0.13,0.14,0.02,1.04,0.05,0.05,0.05,0.05,0.05
95,0.03,0.13,0.14,0.02,1.04,0.05,0.05,0.05,0.05,0.05
95.05,0.03,0.13,0.14,0.02,1.04,0.05,0.05,0.05,0.05,0.05
95.1,0.03,0.13,0.14,0.02,1.04,0.05,0.05,0.05,0.05,0.05
95.15,0.03,0.13,0.14,0.02,1.04,0.05,0.05,0.05,0.05,0.05
95.2,0.03,0.13,0.14,0.02,1.04,0.05,0.05,0.05,0.05,0.05
95.25,0.03,0.13,0.14,0.02,1.05,0.05,0.05,0.05,0.05,0.05
95.3,0.03,0.13,0.14,0.03,1.05,0.05,0.05,0.05,0.05,0.05
95.35,0.03,0.13,0.14,0.03,1.05,0,0.05,0.05,0.05,0.05
95.4,0.03,0.13,0.14,0.03,1.05,0,0.05,0.05,0.05,0.05
95.45,0.03,0.13,0.15,0.03,1.05,0,0.05,0.05,0.05,0.05
95.5,0.03,0.13,0.15,0.03,1.05,0,0.05,0.05,0.05,0.05
95.55,0.03,0.13,0.15,0.03,1.05,0,0.05,0.05,0.05,0.05
95.6,0.03,0.13,0.15,0.03,1.05,0,0.05,0.05,0.05,0.05
95.65,0.03,0.13,0.15,0.03,1.05,0,0.05,0.05,0.05,0.05
95.7,0.03,0.13,0.15,0.03,1.05,0,0.05,0.05,0.05,0.05
95.75,0.03,0.14,0.15,0.03,1.05,0,0.05,0.05,0.05,0.05
95.8,0.03,0.14,0.15,0.03,1.06,0,0.05,0.05,0.05,0.05
95.85,0.03,0.14,0.15,0.03,1.06,0,0.05,0.05,0.05,0.05
95.9,0.03,0.14,0.15,0.03,1.06,0,0.05,0.05,0.05,0.05
95.95,0.03,0.14,0.15,0.03,1.06,0,0.05,0.05,0.05,0.05
96,0.03,0.14,0.15,0.03,1.06,0,0.05,0.05,0.05,0.05
96.05,0.03,0.14,0.15,0.03,1.06,0,0.05,0.05,0.05,0.05
96.1,0.03,0.14,0.15,0.03,1.06,0,0.05,0.05,0.05,0.05
96.15,0.03,0.14,0.15,0.03,1.06,0,0.05,0.05,0.05,0.05
96.2,0.03,0.14,0.15,0.03,1.06,0,0.05,0.05,0.05,0.05
96.25,0.03,0.14,0.15,0.03,1.06,0,0.05,0.05,0.05,0.05
96.3,0.03,0.14,0.15,0.03,1.06,0,0.05,0.05,0.05,0.05
96.35,0.03,0.14,0.15,0.03,1.07,0,0.05,0.05,0.05,0.05
96.4,0.03,0.14,0.15,0.03,1.07,0,0.05,0.05,0.05,0.05
96.45,0.03,0.14,0.16,0.03,1.07,0,0.05,0.05,0.05,0.05
96.5,0.03,0.14,0.16,0.03,1.07,0,0.05,0.05,0.05,0.05
96.55,0.03,0.14,0.16,0.03,1.07,0,0.05,0,0.05,0.05
96.6,0.03,0.14,0.16,0.03,1.07,0,0.05,0,0.05,0.05
96.65,0.03,0.15,0.16,0.03,1.07,0,0.05,0,0,0.05
96.7,0.03,0.15,0.16,0.03,1.07,0,0.05,0,0,0.05
96.75,0.03,0.15,0.16,0.03,1.07,0,0.05,0,0,0.05
96.8,0.03,0.15,0.16,0.03,1.07,0,0.05,0,0,0.05
96.85,0.03,0.15,0.16,0.03,1.07,0,0.05,0,0,0.05
96.9,0.03,0.15,0.16,0.03,1.07,0.05,0.05,0,0,0.05
96.95,0.03,0.15,0.16,0.03,1.07,0.05,0.05,0,0,0.05
97,0.03,0.15,0.16,0.03,1.08,0.05,0.05,0,0,0.05
97.05,0.03,0.15,0.16,0.03,1.08,0.05,0.05,0,0,0.05
97.1,0.03,0.15,0.16,0.03,1.08,0.05,0.05,0,0,0.05
97.15,0.03,0.15,0.16,0.03,1.08,0.05,0.05,0,0,0.05
97.2,0.03,0.15,0.16,0.03,1.08,0.05,0.05,0,0,0.05
97.25,0.03,0.15,0.16,0.03,1.08,0.05,0.05,0,0,0.05
97.3,0.03,0.15,0.16,0.03,1.08,0.05,0.05,0,0,0.05
97.35,0.03,0.15,0.16,0.03,1.08,0.05,0.05,0,0,0.05
97.4,0.03,0.15,0.16,0.03,1.08,0.05,0.05,0,0,0.05
97.45,0.03,0.15,0.16,0.03,1.08,0.05,0.05,0,0,0.05
97.5,0.04,0.15,0.16,0.03,1.08,0.05,0.05,0,0,0.05
97.55,0.04,0.15,0.16,0.03,1.08,0.05,0.05,0,0,0.05
97.6,0.04,0.16,0.16,0.03,1.08,0.05,0.05,0,0,0.05
97.65,0.04,0.16,0.16,0.03,1.09,0.05,0.05,0.05,0,0.05
97.7,0.04,0.16,0.16,0.03,1.09,0.05,0.05,0.05,0,0.05
97.75,0.04,0.16,0.16,0.03,1.09,0.05,0.05,0.05,0,0.05
97.8,0.04,0.16,0.16,0.03,1.09,0.05,0.05,0.05,0,0.05
97.85,0.04,0.16,0.16,0.03,1.09,0.05,0.05,0.05,0.05,0.05
97.9,0.04,0.16,0.16,0.03,1.09,0.05,0.05,0.05,0.05,0.05
97.95,0.04,0.16,0.16,0.03,1.09,0.05,0.05,0.05,0.05,0.05
98,0.04,0.16,0.16,0.03,1.09,0.05,0.05,0.05,0.05,0.05
98.05,0.04,0.16,0.16,0.03,1.09,0.05,0.05,0.05,0.05,0.05
98.1,0.04,0.16,0.16,0.03,1.09,0.05,0.05,0.05,0.05,0.05
98.15,0.04,0.16,0.16,0.03,1.09,0.05,0.05,0.05,0.05,0.05
98.2,0.04,0.16,0.16,0.03,1.09,0.05,0.05,0.05,0.05,0.05
98.25,0.04,0.16,0.16,0.03,1.09,0.05,0.05,0.05,0.05,0.05
98.3,0.04,0.16,0.16,0.03,1.1,0.05,0.05,0.05,0.05,0.05
98.35,0.04,0.16,0.16,0.03,1.1,0.05,0.05,0.05,0.05,0.05
98.4,0.04,0.16,0.16,0.03,1.1,0.05,0.05,0.05,0.05,0.05
98.45,0.04,0.16,0.16,0.03,1.1,0.05,0.05,0.05,0.05,0.05
98.5,0.04,0.16,0.16,0.03,1.1,0.05,0.05,0.05,0.05,0.05
98.55,0.04,0.16,0.16,0.03,1.1,0.05,0.05,0.05,0.05,0.05
98.6,0.04,0.16,0.16,0.03,1.1,0.05,0.05,0.05,0.05,0.05
98.65,0.04,0.16,0.16,0.03,1.1,0.05,0.05,0.05,0.05,0.05
98.7,0.04,0.16,0.16,0.03,1.1,0.05,0.05,0.05,0.05,0.05
98.75,0.04,0.16,0.16,0.03,1.1,0.05,0.05,0.05,0.05,0.05
98.8,0.04,0.17,0.16,0.03,1.1,0.05,0.05,0.05,0.05,0.05
98.85,0.04,0.17,0.16,0.03,1.1,0.05,0.05,0.05,0.05,0.05
98.9,0.04,0.17,0.16,0.03,1.11,0.05,0.05,0.05,0.05,0.05
98.95,0.04,0.17,0.15,0.03,1.11,0.05,0.05,0.05,0.05,0.05
99,0.04,0.17,0.15,0.03,1.11,0.05,0.05,0.05,0.05,0.05
99.05,0.04,0.17,0.15,0.03,1.11,0.05,0.05,0.05,0.05,0.05
99.1,0.04,0.17,0.15,0.03,1.11,0.05,0.05,0.05,0.05,0.05
99.15,0.04,0.17,0.15,0.03,1.11,0.05,0.05,0.05,0.05,0.05
99.2,0.04,0.17,0.15,0.03,1.11,0.05,0.05,0.05,0.05,0.05
99.25,0.04,0.17,0.15,0.03,1.11,0.05,0.05,0.05,0.05,0.05
99.3,0.04,0.17,0.15,0.03,1.11,0.05,0.05,0.05,0.05,0.05
99.35,0.04,0.17,0.15,0.03,1.11,0.05,0.05,0.05,0.05,0.05
99.4,0.04,0.17,0.15,0.03,1.11,0.05,0.05,0.05,0.05,0.05
99.45,0.04,0.17,0.15,0.03,1.11,0.05,0.05,0.05,0.05,0.05
99.5,0.04,0.17,0.15,0.03,1.11,0.05,0.05,0.05,0.05,0.05
99.55,0.04,0.17,0.15,0.03,1.12,0.05,0.05,0.05,0.05,0.05
99.6,0.04,0.17,0.15,0.03,1.12,0.05,0.05,0.05,0.05,0.05
99.65,0.04,0.17,0.15,0.03,1.12,0.05,0.05,0.05,0.05,0.05
99.7,0.04,0.17,0.15,0.03,1.12,0.05,0.05,0,0.05,0.05
99.75,0.04,0.17,0.15,0.03,1.12,0.05,0.05,0,0.05,0.05
99.8,0.04,0.17,0.15,0.03,1.12,0.05,0.05,0,0.05,0.05
99.85,0.04,0.18,0.15,0.03,1.12,0.05,0.05,0,0.05,0.05
99.9,0.04,0.18,0.15,0.03,1.12,0.05,0.05,0,0,0.05
99.95,0.04,0.18,0.15,0.03,1.12,0.05,0.05,0,0,0.05
100,0.04,0.18,0.15,0.03,1.12,0.05,0.05,0,0,0.05
100.05,0.04,0.18,0.14,0.03,1.12,0.05,0.05,0,0,0.05
100.1,0.04,0.18,0.14,0.03,1.12,0.05,0.05,0,0,0.05
100.15,0.04,0.18,0.14,0.03,1.12,0.05,0.05,0,0,0.05
100.2,0.04,0.18,0.14,0.03,1.13,0.05,0.05,0,0,0.05
100.25,0.05,0.18,0.14,0.03,1.13,0.05,0.05,0,0,0.05
100.3,0.05,0.18,0.14,0.03,1.13,0.05,0.05,0,0,0.05
100.35,0.05,0.18,0.14,0.03,1.13,0.05,0.05,0,0,0.05
100.4,0.05,0.18,0.14,0.03,1.13,0.05,0.05,0,0,0.05
100.45,0.05,0.18,0.14,0.03,1.13,0.05,0.05,0,0,0.05
100.5,0.05,0.18,0.14,0.03,1.13,0.05,0.05,0,0,0.05
100.55,0.05,0.18,0.14,0.03,1.13,0.05,0.05,0,0,0.05
100.6,0.05,0.18,0.14,0.03,1.13,0.05,0.05,0,0,0.05
100.65,0.05,0.18,0.14,0.03,1.13,0.05,0.05,0,0,0.05
100.7,0.05,0.18,0.14,0.03,1.13,0.05,0.05,0,0,0.05
100.75,0.05,0.18,0.14,0.03,1.13,0.05,0.05,0,0,0.05
100.8,0.05,0.19,0.14,0.03,1.13,0.05,0.05,0,0,0.05
100.85,0.05,0.19,0.14,0.03,1.13,0.05,0.05,0,0,0.05
100.9,0.05,0.19,0.14,0.03,1.14,0.05,0.05,0,0,0.05
100.95,0.05,0.19,0.14,0.03,1.14,0.05,0.05,0,0,0.05
101,0.05,0.19,0.14,0.03,1.14,0.05,0.05,0,0,0.05
101.05,0.05,0.19,0.14,0.03,1.14,0.05,0.05,0,0,0.05
101.1,0.05,0.19,0.14,0.03,1.14,0.05,0.05,0,0,0.05
101.15,0.05,0.19,0.14,0.03,1.14,0.05,0.05,0,0,0.05
101.2,0.05,0.19,0.14,0.03,1.14,0.05,0.05,0,0,0.05
101.25,0.05,0.19,0.14,0.03,1.14,0.05,0.05,0,0,0.05
101.3,0.05,0.19,0.14,0.03,1.14,0.05,0.05,0,0,0.05
101.35,0.05,0.19,0.14,0.03,1.14,0.05,0.05,0,0,0.05
101.4,0.05,0.19,0.14,0.03,1.14,0.05,0.05,0,0,0.05
101.45,0.05,0.19,0.14,0.03,1.14,0.05,0.05,0,0,0.05
101.5,0.05,0.19,0.14,0.03,1.14,0.05,0.05,0,0,0.05
101.55,0.05,0.19,0.14,0.03,1.15,0.05,0.05,0,0,0.05
101.6,0.05,0.19,0.14,0.03,1.15,0.05,0.05,0,0,0.05
101.65,0.05,0.2,0.14,0.03,1.15,0.05,0.05,0.05,0,0.05
101.7,0.05,0.2,0.14,0.03,1.15,0.05,0.05,0.05,0,0.05
101.75,0.05,0.2,0.14,0.03,1.15,0.05,0.05,0.05,0,0.05
101.8,0.05,0.2,0.14,0.03,1.15,0.05,0.05,0.05,0.05,0.05
101.85,0.05,0.2,0.14,0.03,1.15,0.05,0.05,0.05,0.05,0.05
101.9,0.05,0.2,0.14,0.03,1.15,0.05,0.05,0.05,0.05,0.05
101.95,0.05,0.2,0.14,0.03,1.15,0.05,0.05,0.05,0.05,0.05
102,0.05,0.2,0.14,0.03,1.15,0.05,0.05,0.05,0.05,0.05
102.05,0.05,0.2,0.14,0.03,1.15,0.05,0.05,0.05,0.05,0.05
102.1,0.05,0.2,0.14,0.03,1.15,0.05,0.05,0.05,0.05,0.05
102.15,0.05,0.2,0.14,0.03,1.15,0.05,0.05,0.05,0.05,0.05
102.2,0.05,0.2,0.14,0.03,1.15,0.05,0.05,0.05,0.05,0.05
102.25,0.06,0.2,0.14,0.03,1.16,0.05,0.05,0.05,0.05,0.05
102.3,0.06,0.2,0.14,0.03,1.16,0.05,0.05,0.05,0.05,0.05
102.35,0.06,0.2,0.14,0.03,1.16,0.05,0.05,0.05,0.05,0.05
102.4,0.06,0.2,0.14,0.03,1.16,0.05,0.05,0.05,0.05,0.05
102.45,0.06,0.2,0.14,0.03,1.16,0.05,0.05,0.05,0.05,0.05
102.5,0.06,0.21,0.14,0.03,1.16,0.05,0.05,0.05,0.05,0.05
102.55,0.06,0.21,0.14,0.03,1.16,0.05,0.05,0.05,0.05,0.05
102.6,0.06,0.21,0.14,0.03,1.16,0.05,0.05,0.05,0.05,0.05
102.65,0.06,0.21,0.14,0.03,1.16,0.05,0.05,0.05,0.05,0.05
102.7,0.06,0.21,0.14,0.03,1.16,0.05,0.05,0.05,0.05,0.05
102.75,0.06,0.21,0.14,0.03,1.16,0.05,0.05,0.05,0.05,0.05
102.8,0.06,0.21,0.14,0.03,1.16,0.05,0.05,0.05,0.05,0.05
102.85,0.06,0.21,0.13,0.03,1.16,0.05,0.05,0.05,0.05,0.05
102.9,0.06,0.21,0.13,0.03,1.16,0.05,0.05,0.05,0.05,0.05
102.95,0.06,0.21,0.13,0.03,1.17,0.05,0.05,0.05,0.05,0.05
103,0.06,0.21,0.13,0.03,1.17,0.05,0.05,0.05,0.05,0.05
103.05,0.06,0.21,0.13,0.03,1.17,0.05,0.05,0.05,0.05,0.05
103.1,0.06,0.21,0.13,0.03,1.17,0.05,0.05,0.05,0.05,0.05
103.15,0.06,0.21,0.13,0.03,1.17,0.05,0.05,0.05,0.05,0.05
103.2,0.06,0.21,0.13,0.03,1.17,0.05,0.05,0.05,0.05,0.05
103.25,0.06,0.21,0.13,0.03,1.17,0.05,0.05,0.05,0.05,0.05
103.3,0.06,0.21,0.13,0.03,1.17,0.05,0.05,0.05,0.05,0.05
103.35,0.06,0.22,0.13,0.03,1.17,0.05,0.05,0.05,0.05,0.05
103.4,0.06,0.22,0.13,0.03,1.17,0.05,0.05,0.05,0.05,0.05
103.45,0.06,0.22,0.13,0.03,1.17,0.05,0.05,0.05,0.05,0.05
103.5,0.06,0.22,0.13,0.03,1.17,0.05,0.05,0.05,0.05,0.05
103.55,0.06,0.22,0.13,0.03,1.17,0.05,0.05,0.05,0.05,0.05
103.6,0.06,0.22,0.13,0.03,1.17,0.05,0.05,0.05,0.05,0.05
103.65,0.06,0.22,0.13,0.03,1.18,0.05,0.05,0.05,0.05,0.05
103.7,0.06,0.22,0.13,0.03,1.18,0.05,0.05,0,0.05,0.05
103.75,0.06,0.22,0.13,0.03,1.18,0.05,0.05,0,0.05,0.05
103.8,0.06,0.22,0.13,0.03,1.18,0.05,0.05,0,0.05,0.05
103.85,0.06,0.22,0.13,0.03,1.18,0.05,0.05,0,0,0.05
103.9,0.06,0.22,0.13,0.03,1.18,0.05,0.05,0,0,0.05
103.95,0.06,0.22,0.13,0.03,1.18,0.05,0.05,0,0,0.05
104,0.06,0.22,0.13,0.03,1.18,0.05,0.05,0,0,0.05
104.05,0.06,0.22,0.13,0.03,1.18,0.05,0.05,0,0,0.05
104.1,0.06,0.22,0.13,0.03,1.18,0.05,0.05,0,0,0.05
104.15,0.06,0.22,0.13,0.03,1.18,0.05,0.05,0,0,0.05
104.2,0.06,0.22,0.13,0.03,1.18,0.05,0.05,0,0,0.05
104.25,0.06,0.23,0.13,0.03,1.18,0.05,0.05,0,0,0.05
104.3,0.06,0.23,0.13,0.03,1.18,0.05,0.05,0,0,0.05
104.35,0.06,0.23,0.13,0.03,1.18,0.05,0.05,0,0,0.05
104.4,0.06,0.23,0.13,0.03,1.19,0.05,0.05,0,0,0.05
104.45,0.06,0.23,0.13,0.03,1.19,0.05,0.05,0,0,0.05
104.5,0.06,0.23,0.13,0.03,1.19,0.05,0.05,0,0,0.05
104.55,0.06,0.23,0.13,0.03,1.19,0.05,0.05,0,0,0.05
104.6,0.06,0.23,0.13,0.03,1.19,0.05,0.05,0,0,0.05
104.65,0.06,0.23,0.13,0.03,1.19,0.05,0.05,0,0,0.05
104.7,0.06,0.23,0.13,0.03,1.19,0.05,0.05,0,0,0.05
104.75,0.06,0.23,0.13,0.03,1.19,0.05,0.05,0,0,0.05
104.8,0.06,0.23,0.13,0.03,1.19,0.05,0.05,0,0,0.05
104.85,0.06,0.23,0.13,0.03,1.19,0.05,0.05,0,0,0.05
104.9,0.07,0.23,0.13,0.03,1.19,0.05,0.05,0,0,0.05
104.95,0.07,0.23,0.13,0.03,1.19,0.05,0.05,0,0,0.05
105,0.07,0.23,0.13,0.03,1.19,0.05,0.05,0,0,0.05
105.05,0.07,0.23,0.12,0.03,1.19,0.05,0.05,0,0,0.05
105.1,0.07,0.23,0.12,0.03,1.19,0.05,0.05,0,0,0.05
105.15,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0,0,0.05
105.2,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0,0,0.05
105.25,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0,0,0.05
105.3,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0,0,0.05
105.35,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0,0,0.05
105.4,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0,0,0.05
105.45,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0,0,0.05
105.5,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0,0,0.05
105.55,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0,0,0.05
105.6,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0,0,0.05
105.65,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0,0,0.05
105.7,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0.05,0.05,0.05
105.75,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0.05,0.05,0.05
105.8,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0.05,0.05,0.05
105.85,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0.05,0.05,0.05
105.9,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0.05,0.05,0.05
105.95,0.07,0.24,0.12,0.03,1.2,0.05,0.05,0.05,0.05,0.05
106,0.07,0.24,0.12,0.03,1.21,0.05,0.05,0.05,0.05,0.05
106.05,0.07,0.24,0.12,0.03,1.21,0.05,0.05,0.05,0.05,0.05
106.1,0.07,0.25,0.12,0.03,1.21,0.05,0.05,0.05,0.05,0.05
106.15,0.07,0.25,0.12,0.03,1.21,0.05,0.05,0.05,0.05,0.05
106.2,0.07,0.25,0.12,0.03,1.21,0.05,0.05,0.05,0.05,0.05
106.25,0.07,0.25,0.12,0.03,1.21,0.05,0.05,0.05,0.05,0.05
106.3,0.07,0.25,0.12,0.02,1.21,0.05,0.05,0.05,0.05,0.05
106.35,0.07,0.25,0.12,0.02,1.21,0.05,0.05,0.05,0.05,0.05
106.4,0.07,0.25,0.12,0.02,1.21,0.05,0.05,0.05,0.05,0.05
106.45,0.07,0.25,0.12,0.02,1.21,0.05,0.05,0.05,0.05,0.05
106.5,0.07,0.25,0.12,0.02,1.21,0.05,0.05,0.05,0.05,0.05
106.55,0.07,0.25,0.12,0.02,1.21,0.05,0.05,0.05,0.05,0.05
106.6,0.07,0.25,0.12,0.02,1.21,0.05,0.05,0.05,0.05,0.05
106.65,0.07,0.25,0.12,0.02,1.21,0.05,0.05,0.05,0.05,0.05
106.7,0.07,0.25,0.12,0.02,1.21,0.05,0.05,0.05,0.05,0.05
106.75,0.07,0.25,0.12,0.02,1.21,0.05,0.05,0.05,0.05,0.05
106.8,0.07,0.25,0.12,0.02,1.21,0.05,0.05,0.05,0.05,0.05
106.85,0.07,0.25,0.12,0.02,1.21,0.05,0.05,0.05,0.05,0.05
106.9,0.07,0.25,0.11,0.02,1.22,0.05,0.05,0.05,0.05,0.05
106.95,0.07,0.25,0.11,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107,0.07,0.25,0.11,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107.05,0.07,0.25,0.11,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107.1,0.07,0.25,0.11,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107.15,0.07,0.25,0.11,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107.2,0.07,0.25,0.11,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107.25,0.07,0.25,0.11,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107.3,0.07,0.25,0.11,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107.35,0.07,0.26,0.11,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107.4,0.07,0.26,0.11,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107.45,0.07,0.26,0.11,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107.5,0.07,0.26,0.11,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107.55,0.07,0.26,0.11,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107.6,0.07,0.26,0.11,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107.65,0.07,0.26,0.1,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107.7,0.07,0.26,0.1,0.02,1.22,0.05,0.05,0.05,0.05,0.05
107.75,0.07,0.26,0.1,0.02,1.22,0.05,0.05,0.05,0,0.05
107.8,0.07,0.26,0.1,0.02,1.22,0.05,0.05,0.05,0,0.05
